source_question_index,id,variant_index,variant_id,is_original,question,source,outcome,resolved_at,paraphrase_method
491,cb3336ed4ee8ebe8364f97814f75d9777ef8dd30a8f775c29ac727372fcd14be,0,cb3336ed4ee8ebe8364f97814f75d9777ef8dd30a8f775c29ac727372fcd14be::0,True,"According to Wikipedia, will Léon Marchand still hold the world record for 400m individual medley in long course (50 metres) swimming pools on {resolution_date}?",wikipedia,1,2025-11-25,original
491,cb3336ed4ee8ebe8364f97814f75d9777ef8dd30a8f775c29ac727372fcd14be,1,cb3336ed4ee8ebe8364f97814f75d9777ef8dd30a8f775c29ac727372fcd14be::1,False,"Using Wikipedia as the source, will Léon Marchand remain the world-record holder for 400m individual medley in long course (50 metres) swimming pools on {resolution_date}?",wikipedia,1,2025-11-25,wiki_record
491,cb3336ed4ee8ebe8364f97814f75d9777ef8dd30a8f775c29ac727372fcd14be,2,cb3336ed4ee8ebe8364f97814f75d9777ef8dd30a8f775c29ac727372fcd14be::2,False,"According to Wikipedia, does Léon Marchand still possess the 400m individual medley in long course (50 metres) swimming pools world record on {resolution_date}?",wikipedia,1,2025-11-25,wiki_record
491,cb3336ed4ee8ebe8364f97814f75d9777ef8dd30a8f775c29ac727372fcd14be,3,cb3336ed4ee8ebe8364f97814f75d9777ef8dd30a8f775c29ac727372fcd14be::3,False,Will Wikipedia list Léon Marchand as continuing to hold the world record for 400m individual medley in long course (50 metres) swimming pools as of {resolution_date}?,wikipedia,1,2025-11-25,wiki_record
491,cb3336ed4ee8ebe8364f97814f75d9777ef8dd30a8f775c29ac727372fcd14be,4,cb3336ed4ee8ebe8364f97814f75d9777ef8dd30a8f775c29ac727372fcd14be::4,False,"By Wikipedia's record on {resolution_date}, is Léon Marchand still the holder of the world record for 400m individual medley in long course (50 metres) swimming pools?",wikipedia,1,2025-11-25,wiki_record
492,c150752b0fa15c095b60111b38a411aeebf04a4b39802edf4dc4c82a2fe89cf8,0,c150752b0fa15c095b60111b38a411aeebf04a4b39802edf4dc4c82a2fe89cf8::0,True,"According to Wikipedia, will a vaccine have been developed for Hepatitis C by {resolution_date}?",wikipedia,0,2025-11-25,original
492,c150752b0fa15c095b60111b38a411aeebf04a4b39802edf4dc4c82a2fe89cf8,1,c150752b0fa15c095b60111b38a411aeebf04a4b39802edf4dc4c82a2fe89cf8::1,False,"Using Wikipedia as the source, will there be a developed vaccine for Hepatitis C by {resolution_date}?",wikipedia,0,2025-11-25,wiki_vaccine
492,c150752b0fa15c095b60111b38a411aeebf04a4b39802edf4dc4c82a2fe89cf8,2,c150752b0fa15c095b60111b38a411aeebf04a4b39802edf4dc4c82a2fe89cf8::2,False,Will Wikipedia document that a vaccine exists for Hepatitis C by {resolution_date}?,wikipedia,0,2025-11-25,wiki_vaccine
492,c150752b0fa15c095b60111b38a411aeebf04a4b39802edf4dc4c82a2fe89cf8,3,c150752b0fa15c095b60111b38a411aeebf04a4b39802edf4dc4c82a2fe89cf8::3,False,Will Wikipedia indicate that a vaccine has been developed for Hepatitis C no later than {resolution_date}?,wikipedia,0,2025-11-25,wiki_vaccine
492,c150752b0fa15c095b60111b38a411aeebf04a4b39802edf4dc4c82a2fe89cf8,4,c150752b0fa15c095b60111b38a411aeebf04a4b39802edf4dc4c82a2fe89cf8::4,False,"As recorded on Wikipedia, has a vaccine for Hepatitis C been developed by {resolution_date}?",wikipedia,0,2025-11-25,wiki_vaccine
493,c097d5216ff8068a20a5c9592860a003ccc06dd4eb7da842d86c3816a68c3ab6,0,c097d5216ff8068a20a5c9592860a003ccc06dd4eb7da842d86c3816a68c3ab6::0,True,"According to Wikipedia, will Gukesh Dommaraju have a FIDE ranking on {resolution_date} as high or higher than their ranking on {forecast_due_date}?",wikipedia,1,2025-11-25,original
493,c097d5216ff8068a20a5c9592860a003ccc06dd4eb7da842d86c3816a68c3ab6,1,c097d5216ff8068a20a5c9592860a003ccc06dd4eb7da842d86c3816a68c3ab6::1,False,"Using Wikipedia as the source, will Gukesh Dommaraju's FIDE ranking on {resolution_date} be as high as or higher than their ranking on {forecast_due_date}?",wikipedia,1,2025-11-25,wiki_fide_rank
493,c097d5216ff8068a20a5c9592860a003ccc06dd4eb7da842d86c3816a68c3ab6,2,c097d5216ff8068a20a5c9592860a003ccc06dd4eb7da842d86c3816a68c3ab6::2,False,"According to Wikipedia, is Gukesh Dommaraju ranked at least as highly by FIDE on {resolution_date} as they were on {forecast_due_date}?",wikipedia,1,2025-11-25,wiki_fide_rank
493,c097d5216ff8068a20a5c9592860a003ccc06dd4eb7da842d86c3816a68c3ab6,3,c097d5216ff8068a20a5c9592860a003ccc06dd4eb7da842d86c3816a68c3ab6::3,False,Will Wikipedia show Gukesh Dommaraju with a FIDE ranking on {resolution_date} that matches or exceeds their ranking on {forecast_due_date}?,wikipedia,1,2025-11-25,wiki_fide_rank
493,c097d5216ff8068a20a5c9592860a003ccc06dd4eb7da842d86c3816a68c3ab6,4,c097d5216ff8068a20a5c9592860a003ccc06dd4eb7da842d86c3816a68c3ab6::4,False,"By Wikipedia's record, does Gukesh Dommaraju's FIDE ranking on {resolution_date} stand as high or higher than the ranking recorded on {forecast_due_date}?",wikipedia,1,2025-11-25,wiki_fide_rank
494,afa1e56e70828bc7652952bec38fa47b05f3ff2bee9046c21d83d5921bb83516,0,afa1e56e70828bc7652952bec38fa47b05f3ff2bee9046c21d83d5921bb83516::0,True,"According to Wikipedia, will a vaccine have been developed for Rickettsialpox by {resolution_date}?",wikipedia,0,2025-11-25,original
494,afa1e56e70828bc7652952bec38fa47b05f3ff2bee9046c21d83d5921bb83516,1,afa1e56e70828bc7652952bec38fa47b05f3ff2bee9046c21d83d5921bb83516::1,False,"Using Wikipedia as the source, will there be a developed vaccine for Rickettsialpox by {resolution_date}?",wikipedia,0,2025-11-25,wiki_vaccine
494,afa1e56e70828bc7652952bec38fa47b05f3ff2bee9046c21d83d5921bb83516,2,afa1e56e70828bc7652952bec38fa47b05f3ff2bee9046c21d83d5921bb83516::2,False,Will Wikipedia document that a vaccine exists for Rickettsialpox by {resolution_date}?,wikipedia,0,2025-11-25,wiki_vaccine
494,afa1e56e70828bc7652952bec38fa47b05f3ff2bee9046c21d83d5921bb83516,3,afa1e56e70828bc7652952bec38fa47b05f3ff2bee9046c21d83d5921bb83516::3,False,Will Wikipedia indicate that a vaccine has been developed for Rickettsialpox no later than {resolution_date}?,wikipedia,0,2025-11-25,wiki_vaccine
494,afa1e56e70828bc7652952bec38fa47b05f3ff2bee9046c21d83d5921bb83516,4,afa1e56e70828bc7652952bec38fa47b05f3ff2bee9046c21d83d5921bb83516::4,False,"As recorded on Wikipedia, has a vaccine for Rickettsialpox been developed by {resolution_date}?",wikipedia,0,2025-11-25,wiki_vaccine
495,af60e8d92ed933ab2a234879f7d583ea3db3c72b09f47d76fe5d6d3b7f3d09ff,0,af60e8d92ed933ab2a234879f7d583ea3db3c72b09f47d76fe5d6d3b7f3d09ff::0,True,"According to Wikipedia, will a vaccine have been developed for Pneumonia by {resolution_date}?",wikipedia,0,2025-11-25,original
495,af60e8d92ed933ab2a234879f7d583ea3db3c72b09f47d76fe5d6d3b7f3d09ff,1,af60e8d92ed933ab2a234879f7d583ea3db3c72b09f47d76fe5d6d3b7f3d09ff::1,False,"Using Wikipedia as the source, will there be a developed vaccine for Pneumonia by {resolution_date}?",wikipedia,0,2025-11-25,wiki_vaccine
495,af60e8d92ed933ab2a234879f7d583ea3db3c72b09f47d76fe5d6d3b7f3d09ff,2,af60e8d92ed933ab2a234879f7d583ea3db3c72b09f47d76fe5d6d3b7f3d09ff::2,False,Will Wikipedia document that a vaccine exists for Pneumonia by {resolution_date}?,wikipedia,0,2025-11-25,wiki_vaccine
495,af60e8d92ed933ab2a234879f7d583ea3db3c72b09f47d76fe5d6d3b7f3d09ff,3,af60e8d92ed933ab2a234879f7d583ea3db3c72b09f47d76fe5d6d3b7f3d09ff::3,False,Will Wikipedia indicate that a vaccine has been developed for Pneumonia no later than {resolution_date}?,wikipedia,0,2025-11-25,wiki_vaccine
495,af60e8d92ed933ab2a234879f7d583ea3db3c72b09f47d76fe5d6d3b7f3d09ff,4,af60e8d92ed933ab2a234879f7d583ea3db3c72b09f47d76fe5d6d3b7f3d09ff::4,False,"As recorded on Wikipedia, has a vaccine for Pneumonia been developed by {resolution_date}?",wikipedia,0,2025-11-25,wiki_vaccine
496,a6b56a1a459b72ebfc6fcae606a89899f1f08a97f4ca1881dbe33f3485e2c1d1,0,a6b56a1a459b72ebfc6fcae606a89899f1f08a97f4ca1881dbe33f3485e2c1d1::0,True,"According to Wikipedia, will a vaccine have been developed for Bejel, Syphilis, and Yaws by {resolution_date}?",wikipedia,0,2025-11-25,original
496,a6b56a1a459b72ebfc6fcae606a89899f1f08a97f4ca1881dbe33f3485e2c1d1,1,a6b56a1a459b72ebfc6fcae606a89899f1f08a97f4ca1881dbe33f3485e2c1d1::1,False,"Using Wikipedia as the source, will there be a developed vaccine for Bejel, Syphilis, and Yaws by {resolution_date}?",wikipedia,0,2025-11-25,wiki_vaccine
496,a6b56a1a459b72ebfc6fcae606a89899f1f08a97f4ca1881dbe33f3485e2c1d1,2,a6b56a1a459b72ebfc6fcae606a89899f1f08a97f4ca1881dbe33f3485e2c1d1::2,False,"Will Wikipedia document that a vaccine exists for Bejel, Syphilis, and Yaws by {resolution_date}?",wikipedia,0,2025-11-25,wiki_vaccine
496,a6b56a1a459b72ebfc6fcae606a89899f1f08a97f4ca1881dbe33f3485e2c1d1,3,a6b56a1a459b72ebfc6fcae606a89899f1f08a97f4ca1881dbe33f3485e2c1d1::3,False,"Will Wikipedia indicate that a vaccine has been developed for Bejel, Syphilis, and Yaws no later than {resolution_date}?",wikipedia,0,2025-11-25,wiki_vaccine
496,a6b56a1a459b72ebfc6fcae606a89899f1f08a97f4ca1881dbe33f3485e2c1d1,4,a6b56a1a459b72ebfc6fcae606a89899f1f08a97f4ca1881dbe33f3485e2c1d1::4,False,"As recorded on Wikipedia, has a vaccine for Bejel, Syphilis, and Yaws been developed by {resolution_date}?",wikipedia,0,2025-11-25,wiki_vaccine
497,WM,0,WM::0,True,"Will WM's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-11-25,original
497,WM,1,WM::1,False,"On {resolution_date}, will WM's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-11-25,stock_price
497,WM,2,WM::2,False,"Will WM finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
497,WM,3,WM::3,False,"Comparing adjusted closing prices, is WM's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-11-25,stock_price
497,WM,4,WM::4,False,"Does WM's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
498,WALCL,0,WALCL::0,True,Will the total dollar amount of assets held by all US Federal Reserve banks have increased by {resolution_date} as compared to its value on {forecast_due_date}?,fred,0,2025-11-25,original
498,WALCL,1,WALCL::1,False,"As of {resolution_date}, will the total dollar amount of assets held by all US Federal Reserve banks be higher than its value on {forecast_due_date}?",fred,0,2025-11-25,macro_increase
498,WALCL,2,WALCL::2,False,Will the total dollar amount of assets held by all US Federal Reserve banks show an increase from {forecast_due_date} to {resolution_date}?,fred,0,2025-11-25,macro_increase
498,WALCL,3,WALCL::3,False,"On {resolution_date}, is the total dollar amount of assets held by all US Federal Reserve banks greater than it was on {forecast_due_date}?",fred,0,2025-11-25,macro_increase
498,WALCL,4,WALCL::4,False,Does the total dollar amount of assets held by all US Federal Reserve banks rise between {forecast_due_date} and {resolution_date}?,fred,0,2025-11-25,macro_increase
499,VXVCLS,0,VXVCLS::0,True,Will the Chicago Board Options Exchange's S&P 500 3-Month Volatility Index have increased by {resolution_date} as compared to its value on {forecast_due_date}?,fred,1,2025-11-25,original
499,VXVCLS,1,VXVCLS::1,False,"As of {resolution_date}, will the Chicago Board Options Exchange's S&P 500 3-Month Volatility Index be higher than its value on {forecast_due_date}?",fred,1,2025-11-25,macro_increase
499,VXVCLS,2,VXVCLS::2,False,Will the Chicago Board Options Exchange's S&P 500 3-Month Volatility Index show an increase from {forecast_due_date} to {resolution_date}?,fred,1,2025-11-25,macro_increase
499,VXVCLS,3,VXVCLS::3,False,"On {resolution_date}, is the Chicago Board Options Exchange's S&P 500 3-Month Volatility Index greater than it was on {forecast_due_date}?",fred,1,2025-11-25,macro_increase
499,VXVCLS,4,VXVCLS::4,False,Does the Chicago Board Options Exchange's S&P 500 3-Month Volatility Index rise between {forecast_due_date} and {resolution_date}?,fred,1,2025-11-25,macro_increase
500,USB,0,USB::0,True,"Will USB's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-11-25,original
500,USB,1,USB::1,False,"On {resolution_date}, will USB's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-11-25,stock_price
500,USB,2,USB::2,False,"Will USB finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
500,USB,3,USB::3,False,"Comparing adjusted closing prices, is USB's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-11-25,stock_price
500,USB,4,USB::4,False,"Does USB's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
501,URI,0,URI::0,True,"Will URI's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,0,2025-11-25,original
501,URI,1,URI::1,False,"On {resolution_date}, will URI's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,0,2025-11-25,stock_price
501,URI,2,URI::2,False,"Will URI finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,0,2025-11-25,stock_price
501,URI,3,URI::3,False,"Comparing adjusted closing prices, is URI's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,0,2025-11-25,stock_price
501,URI,4,URI::4,False,"Does URI's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,0,2025-11-25,stock_price
502,TOTCI,0,TOTCI::0,True,Will the total dollar amount representing all commercial and industrial loans made by commercial banks in the US have increased by {resolution_date} as compared to its value on {forecast_due_date}?,fred,1,2025-11-25,original
502,TOTCI,1,TOTCI::1,False,"As of {resolution_date}, will the total dollar amount representing all commercial and industrial loans made by commercial banks in the US be higher than its value on {forecast_due_date}?",fred,1,2025-11-25,macro_increase
502,TOTCI,2,TOTCI::2,False,Will the total dollar amount representing all commercial and industrial loans made by commercial banks in the US show an increase from {forecast_due_date} to {resolution_date}?,fred,1,2025-11-25,macro_increase
502,TOTCI,3,TOTCI::3,False,"On {resolution_date}, is the total dollar amount representing all commercial and industrial loans made by commercial banks in the US greater than it was on {forecast_due_date}?",fred,1,2025-11-25,macro_increase
502,TOTCI,4,TOTCI::4,False,Does the total dollar amount representing all commercial and industrial loans made by commercial banks in the US rise between {forecast_due_date} and {resolution_date}?,fred,1,2025-11-25,macro_increase
503,T,0,T::0,True,"Will T's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-11-25,original
503,T,1,T::1,False,"On {resolution_date}, will T's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-11-25,stock_price
503,T,2,T::2,False,"Will T finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
503,T,3,T::3,False,"Comparing adjusted closing prices, is T's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-11-25,stock_price
503,T,4,T::4,False,"Does T's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
504,SPGI,0,SPGI::0,True,"Will SPGI's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-11-25,original
504,SPGI,1,SPGI::1,False,"On {resolution_date}, will SPGI's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-11-25,stock_price
504,SPGI,2,SPGI::2,False,"Will SPGI finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
504,SPGI,3,SPGI::3,False,"Comparing adjusted closing prices, is SPGI's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-11-25,stock_price
504,SPGI,4,SPGI::4,False,"Does SPGI's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
505,SBAC,0,SBAC::0,True,"Will SBAC's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,0,2025-11-25,original
505,SBAC,1,SBAC::1,False,"On {resolution_date}, will SBAC's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,0,2025-11-25,stock_price
505,SBAC,2,SBAC::2,False,"Will SBAC finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,0,2025-11-25,stock_price
505,SBAC,3,SBAC::3,False,"Comparing adjusted closing prices, is SBAC's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,0,2025-11-25,stock_price
505,SBAC,4,SBAC::4,False,"Does SBAC's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,0,2025-11-25,stock_price
506,RRPONTSYAWARD,0,RRPONTSYAWARD::0,True,Will the award rate of US Treasury securities sold by the Federal Reserve in overnight temporary open market operations have increased by {resolution_date} as compared to its value on {forecast_due_date}?,fred,0,2025-11-25,original
506,RRPONTSYAWARD,1,RRPONTSYAWARD::1,False,"As of {resolution_date}, will the award rate of US Treasury securities sold by the Federal Reserve in overnight temporary open market operations be higher than its value on {forecast_due_date}?",fred,0,2025-11-25,macro_increase
506,RRPONTSYAWARD,2,RRPONTSYAWARD::2,False,Will the award rate of US Treasury securities sold by the Federal Reserve in overnight temporary open market operations show an increase from {forecast_due_date} to {resolution_date}?,fred,0,2025-11-25,macro_increase
506,RRPONTSYAWARD,3,RRPONTSYAWARD::3,False,"On {resolution_date}, is the award rate of US Treasury securities sold by the Federal Reserve in overnight temporary open market operations greater than it was on {forecast_due_date}?",fred,0,2025-11-25,macro_increase
506,RRPONTSYAWARD,4,RRPONTSYAWARD::4,False,Does the award rate of US Treasury securities sold by the Federal Reserve in overnight temporary open market operations rise between {forecast_due_date} and {resolution_date}?,fred,0,2025-11-25,macro_increase
507,RPONTSYD,0,RPONTSYD::0,True,Will the aggregated daily value of US Treasury securities repurchased overnight by the Federal Reserve in temporary open market operations  have increased by {resolution_date} as compared to its value on {forecast_due_date}?,fred,1,2025-11-25,original
507,RPONTSYD,1,RPONTSYD::1,False,"As of {resolution_date}, will the aggregated daily value of US Treasury securities repurchased overnight by the Federal Reserve in temporary open market operations be higher than its value on {forecast_due_date}?",fred,1,2025-11-25,macro_increase
507,RPONTSYD,2,RPONTSYD::2,False,Will the aggregated daily value of US Treasury securities repurchased overnight by the Federal Reserve in temporary open market operations show an increase from {forecast_due_date} to {resolution_date}?,fred,1,2025-11-25,macro_increase
507,RPONTSYD,3,RPONTSYD::3,False,"On {resolution_date}, is the aggregated daily value of US Treasury securities repurchased overnight by the Federal Reserve in temporary open market operations greater than it was on {forecast_due_date}?",fred,1,2025-11-25,macro_increase
507,RPONTSYD,4,RPONTSYD::4,False,Does the aggregated daily value of US Treasury securities repurchased overnight by the Federal Reserve in temporary open market operations rise between {forecast_due_date} and {resolution_date}?,fred,1,2025-11-25,macro_increase
508,RIFSPPFAAD90NB,0,RIFSPPFAAD90NB::0,True,Will the 90-day AA Financial Commercial Paper Interest Rate have increased by {resolution_date} as compared to its value on {forecast_due_date}?,fred,0,2025-11-25,original
508,RIFSPPFAAD90NB,1,RIFSPPFAAD90NB::1,False,"As of {resolution_date}, will the 90-day AA Financial Commercial Paper Interest Rate be higher than its value on {forecast_due_date}?",fred,0,2025-11-25,macro_increase
508,RIFSPPFAAD90NB,2,RIFSPPFAAD90NB::2,False,Will the 90-day AA Financial Commercial Paper Interest Rate show an increase from {forecast_due_date} to {resolution_date}?,fred,0,2025-11-25,macro_increase
508,RIFSPPFAAD90NB,3,RIFSPPFAAD90NB::3,False,"On {resolution_date}, is the 90-day AA Financial Commercial Paper Interest Rate greater than it was on {forecast_due_date}?",fred,0,2025-11-25,macro_increase
508,RIFSPPFAAD90NB,4,RIFSPPFAAD90NB::4,False,Does the 90-day AA Financial Commercial Paper Interest Rate rise between {forecast_due_date} and {resolution_date}?,fred,0,2025-11-25,macro_increase
509,RF,0,RF::0,True,"Will RF's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-11-25,original
509,RF,1,RF::1,False,"On {resolution_date}, will RF's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-11-25,stock_price
509,RF,2,RF::2,False,"Will RF finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
509,RF,3,RF::3,False,"Comparing adjusted closing prices, is RF's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-11-25,stock_price
509,RF,4,RF::4,False,"Does RF's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
510,REGN,0,REGN::0,True,"Will REGN's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-11-25,original
510,REGN,1,REGN::1,False,"On {resolution_date}, will REGN's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-11-25,stock_price
510,REGN,2,REGN::2,False,"Will REGN finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
510,REGN,3,REGN::3,False,"Comparing adjusted closing prices, is REGN's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-11-25,stock_price
510,REGN,4,REGN::4,False,"Does REGN's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
511,REAINTRATREARAT1YE,0,REAINTRATREARAT1YE::0,True,Will the Federal Reserve Bank of Cleveland's estimate for the 1-year real interest rate have increased by {resolution_date} as compared to its value on {forecast_due_date}?,fred,1,2025-11-25,original
511,REAINTRATREARAT1YE,1,REAINTRATREARAT1YE::1,False,"As of {resolution_date}, will the Federal Reserve Bank of Cleveland's estimate for the 1-year real interest rate be higher than its value on {forecast_due_date}?",fred,1,2025-11-25,macro_increase
511,REAINTRATREARAT1YE,2,REAINTRATREARAT1YE::2,False,Will the Federal Reserve Bank of Cleveland's estimate for the 1-year real interest rate show an increase from {forecast_due_date} to {resolution_date}?,fred,1,2025-11-25,macro_increase
511,REAINTRATREARAT1YE,3,REAINTRATREARAT1YE::3,False,"On {resolution_date}, is the Federal Reserve Bank of Cleveland's estimate for the 1-year real interest rate greater than it was on {forecast_due_date}?",fred,1,2025-11-25,macro_increase
511,REAINTRATREARAT1YE,4,REAINTRATREARAT1YE::4,False,Does the Federal Reserve Bank of Cleveland's estimate for the 1-year real interest rate rise between {forecast_due_date} and {resolution_date}?,fred,1,2025-11-25,macro_increase
512,PYPL,0,PYPL::0,True,"Will PYPL's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,0,2025-11-25,original
512,PYPL,1,PYPL::1,False,"On {resolution_date}, will PYPL's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,0,2025-11-25,stock_price
512,PYPL,2,PYPL::2,False,"Will PYPL finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,0,2025-11-25,stock_price
512,PYPL,3,PYPL::3,False,"Comparing adjusted closing prices, is PYPL's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,0,2025-11-25,stock_price
512,PYPL,4,PYPL::4,False,"Does PYPL's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,0,2025-11-25,stock_price
513,PFE,0,PFE::0,True,"Will PFE's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-11-25,original
513,PFE,1,PFE::1,False,"On {resolution_date}, will PFE's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-11-25,stock_price
513,PFE,2,PFE::2,False,"Will PFE finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
513,PFE,3,PFE::3,False,"Comparing adjusted closing prices, is PFE's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-11-25,stock_price
